,Fase,Gênero,Instituição de ensino,IAA,IEG,IPS,IDA,Matem,Portug,Inglês,IPV,IAN,Idade,IPP,Defasagem,Status_entrada,INDE
1767,6,Masculino,Privada - Programa de Apadrinhamento,7.5,9.6,0.056299999999999996,7.2,7.7,6.8,7.2,8.4225,5.0,0.0,8.28125,-2.0,1,7.692291667
1768,6,Feminino,Outros,9.6,9.0,0.056299999999999996,7.9,8.7,5.3,9.7,7.795,5.0,0.0,7.5,-2.0,1,7.7105
1769,6,Feminino,Privada - Programa de Apadrinhamento,0.0,7.7,0.0626,6.7,8.5,4.8,6.8,8.0025,5.0,0.0,8.28125,-2.0,1,6.434625
1770,6,Feminino,Privada - Programa de Apadrinhamento,5.8,6.2,0.05,7.6,6.0,7.7,9.0,7.59,5.0,0.0,7.8125,-1.0,1,6.635883333
1771,6,Masculino,Pública,8.3,7.0,0.0626,6.2,6.7,4.3,7.5,7.4625,10.0,0.0,7.96875,0.0,1,7.382108333
1772,6,Masculino,Pública,6.7,9.0,0.0689,8.7,9.3,7.3,9.5,8.9675,5.0,0.0,8.75,-1.0,1,8.0641
1773,6,Feminino,Privada - Programa de Apadrinhamento,7.5,9.2,0.0689,6.7,7.0,6.0,7.2,7.9625,5.0,0.0,7.34375,-1.0,1,7.452541667
1774,6,Feminino,Privada - Programa de Apadrinhamento,6.7,8.4,0.0626,7.7,8.3,5.7,9.0,7.6275,10.0,0.0,7.65625,0.0,1,7.797058333
1775,6,Masculino,Privada - Programa de Apadrinhamento,8.3,9.9,0.07519999999999999,8.3,7.0,8.2,9.7,8.59,5.0,0.0,8.75,-1.0,1,8.3184
1776,6,Feminino,Privada - Programa de Apadrinhamento,8.3,8.4,0.0689,6.3,8.2,5.7,5.0,7.465,5.0,0.0,7.96875,-1.0,1,7.252275
1777,6,Feminino,Privada - Programa de Apadrinhamento,10.0,7.4,0.0689,7.4,9.5,5.0,7.7,7.4675,5.0,0.0,7.8125,-1.0,1,7.42395
1778,6,Feminino,Pública,0.0,7.9,0.056299999999999996,5.9,7.0,4.0,6.7,7.38,5.0,0.0,7.65625,-1.0,1,6.064625
1779,6,Feminino,Privada - Programa de Apadrinhamento,9.6,9.4,0.056299999999999996,6.7,8.7,4.8,6.7,7.045,5.0,0.0,7.1875,-1.0,1,7.375916667
1780,6,Masculino,Privada - Programa de Apadrinhamento,9.6,8.9,0.07519999999999999,6.4,6.8,4.8,7.7,7.84,5.0,0.0,7.65625,-1.0,1,7.610791667
1781,6,Masculino,Pública,7.5,9.2,0.05,5.3,6.7,3.5,5.7,7.1325,5.0,0.0,7.5,-1.0,1,6.8265
1782,6,Feminino,Pública,8.8,6.5,0.056299999999999996,6.3,7.2,5.5,6.3,7.38,10.0,0.0,7.34375,0.0,1,7.215141667
1783,6,Feminino,Pública,0.0,9.0,0.05,6.8,8.8,5.3,6.3,7.63,5.0,0.0,7.8125,-1.0,1,6.46725
1764,6,Feminino,Privada - Programa de Apadrinhamento,9.6,9.5,0.05,7.8,7.8,5.5,10.0,7.8,10.0,0.0,8.125,0.0,1,8.284333333
1763,6,Feminino,Privada - Programa de Apadrinhamento,7.1,9.6,0.0626,7.9,7.8,6.3,9.7,8.1725,10.0,0.0,8.28125,0.0,1,8.303591667
1762,6,Feminino,Pública,7.1,5.6,0.05,4.1,5.0,2.7,4.7,7.1725,10.0,0.0,7.5,0.0,1,6.339466667
1751,5,Feminino,Privada - Programa de Apadrinhamento,6.7,9.2,0.0252,7.3,7.3,6.2,8.3,7.795,10.0,0.0,8.125,0.0,1,7.583433333
1743,5,Feminino,Privada - Programa de Apadrinhamento,7.1,9.9,0.0252,6.8,6.0,6.8,7.5,8.63,10.0,0.0,8.59375,2.0,1,7.879008333
1744,5,Feminino,Pública,8.8,9.0,0.05,5.5,5.0,4.0,7.5,7.63,10.0,0.0,7.8125,0.0,1,7.58235
1745,5,Masculino,Pública,8.8,8.8,0.0252,6.2,5.0,4.8,8.8,6.2525,10.0,0.0,6.875,0.0,1,7.0651
1746,5,Feminino,Pública,7.5,9.4,0.05,7.4,7.7,5.7,8.8,7.7125,5.0,0.0,7.8125,-1.0,1,7.43375
1747,5,Feminino,Privada - Programa de Apadrinhamento,7.1,9.0,0.0252,6.0,6.0,5.7,6.3,7.545,10.0,0.0,8.28125,1.0,1,7.297425
1748,5,Feminino,Privada - Programa de Apadrinhamento,0.0,7.3,0.0252,5.8,7.0,4.5,6.0,7.795,10.0,0.0,8.125,1.0,1,6.250166667
1749,5,Masculino,Privada,0.0,8.2,0.0252,5.8,6.0,4.2,7.3,6.9625,5.0,0.0,6.875,-1.0,1,5.638666667
1750,5,Feminino,Pública,9.6,9.4,0.05,4.7,5.0,2.0,7.0,8.09,5.0,0.0,7.8125,-1.0,1,7.171083333
1752,5,Feminino,Pública,7.1,9.1,0.05,6.2,6.3,4.5,7.8,7.7125,5.0,0.0,7.8125,-1.0,1,7.09205
1761,6,Feminino,Pública,0.0,8.5,0.0501,6.9,7.3,5.8,7.5,7.17,5.0,0.0,7.5,-2.0,1,6.258333333
1753,5,Feminino,Pública,8.3,8.9,0.05,4.2,0.0,3.5,9.0,7.715,5.0,0.0,7.65625,-1.0,1,6.755358333
1754,5,Feminino,Pública,0.0,8.4,0.0252,6.0,6.7,4.8,6.5,7.715,5.0,0.0,7.8125,-2.0,1,5.95625
1755,6,Feminino,Privada - Programa de Apadrinhamento,7.5,8.2,0.07519999999999999,5.9,6.2,5.7,5.8,7.755,5.0,0.0,7.96875,-1.0,1,7.169975
1756,6,Masculino,Pública,9.6,9.8,0.0689,7.4,8.0,5.0,9.3,7.6725,10.0,0.0,7.5,0.0,1,8.378666667
1757,6,Feminino,Pública,6.7,9.8,0.0626,6.6,7.3,5.5,7.0,7.7125,5.0,0.0,7.5,-2.0,1,7.3651
1758,6,Masculino,Outros,9.2,9.1,0.056299999999999996,7.7,7.3,6.5,9.2,7.5875,5.0,0.0,7.5,-2.0,1,7.600633333
1759,6,Feminino,Pública,7.9,6.7,0.056299999999999996,5.0,4.0,5.0,6.0,7.5875,5.0,0.0,7.5,-1.0,1,6.4622
1760,6,Feminino,Pública,7.9,8.1,0.031400000000000004,7.1,8.7,6.5,6.0,7.545,5.0,0.0,7.5,-1.0,1,6.898033333
1517,3,Masculino,Pública,8.8,9.0,0.0689,5.8,8.0,5.2,4.3,7.505,10.0,123.0,7.03125,0.0,1,7.734891667
1515,3,Feminino,Pública,0.0,7.5,0.07519999999999999,5.1,5.7,6.8,2.8,7.0875,10.0,0.0,7.03125,0.0,1,6.392625
973,0,Feminino,Pública,9.0,9.6,0.07519999999999999,8.7,8.3,9.0,0.0,9.67,10.0,0.0,9.375,0.0,1,9.1737
1084,0,Feminino,Pública,8.0,9.1,0.0377,8.6,8.2,8.9,0.0,7.01,5.0,123.0,6.5625,-1.0,1,7.26545
1082,0,Masculino,Pública,9.0,7.4,0.07519999999999999,8.3,8.1,8.5,0.0,7.68,10.0,123.0,7.5,0.0,1,8.0782
1080,0,Feminino,Pública,9.0,9.3,0.07519999999999999,8.7,8.7,8.6,0.0,8.0,10.0,0.0,7.5,0.0,1,8.5922
1079,0,Masculino,Pública,9.5,7.9,0.07519999999999999,8.8,8.4,9.2,0.0,8.165,10.0,0.0,7.5,0.0,1,8.4252
1078,0,Feminino,Pública,9.0,9.6,0.07519999999999999,7.9,6.5,9.2,0.0,7.42,10.0,0.0,6.875,0.0,1,8.3137
1077,0,Masculino,Pública,8.0,8.5,0.07519999999999999,8.7,8.5,8.9,0.0,7.835,10.0,0.0,6.875,0.0,1,8.2467
1076,0,Masculino,Pública,9.0,8.5,0.07519999999999999,4.0,8.0,0.0,0.0,8.75,10.0,0.0,7.5,0.0,1,7.6522
1075,0,Feminino,Pública,9.0,9.7,0.07519999999999999,7.0,7.0,7.0,0.0,8.92,5.0,0.0,6.25,-1.0,1,7.9012
1074,0,Feminino,Pública,9.0,9.1,0.07519999999999999,7.8,8.3,7.3,0.0,9.17,5.0,0.0,7.5,-1.0,1,8.1162
1073,0,Feminino,Pública,0.0,8.9,0.031400000000000004,8.3,8.3,8.3,0.0,9.505,5.0,0.0,6.25,-1.0,1,6.78
1072,0,Feminino,Pública,8.5,9.4,0.0377,7.0,7.0,7.0,0.0,8.92,10.0,0.0,6.25,0.0,1,7.9162
1071,0,Feminino,Pública,0.0,8.8,0.031400000000000004,8.2,8.2,8.2,0.0,8.585,10.0,123.0,6.25,0.0,1,7.056
1070,0,Masculino,Pública,0.0,8.3,0.0377,5.9,6.0,5.7,0.0,8.92,10.0,123.0,6.875,0.0,1,6.6785
1069,0,Masculino,Pública,9.5,7.7,0.031400000000000004,3.4,3.3,3.5,0.0,6.32,5.0,123.0,4.375,-2.0,1,5.6857
1068,0,Masculino,Pública,9.0,9.4,0.0377,8.3,8.3,8.3,0.0,9.84,5.0,123.0,7.5,-1.0,1,8.0352
1067,0,Feminino,Pública,9.5,9.3,0.0377,7.9,8.0,7.7,0.0,9.84,5.0,0.0,7.5,-2.0,1,7.9752
1066,0,Masculino,Pública,7.5,8.7,0.0377,7.1,7.2,7.0,0.0,8.595,10.0,0.0,5.625,0.0,1,7.5687
1065,0,Masculino,Pública,10.0,9.2,0.0377,8.6,8.7,8.5,0.0,10.01,5.0,0.0,7.5,-1.0,1,8.1892
1083,0,Masculino,Pública,9.0,8.6,0.07519999999999999,8.4,7.5,9.2,0.0,7.5,10.0,0.0,5.9375,0.0,1,8.13595
1085,0,Masculino,Pública,0.0,9.0,0.0377,8.8,8.3,9.2,0.0,7.84,10.0,0.0,7.5,0.0,1,7.245
1187,1,Feminino,Pública,8.5,8.4,0.07519999999999999,7.2,6.5,7.8,0.0,8.056666667,5.0,0.0,8.28125,-1.0,1,7.651658333
1086,0,Masculino,Pública,9.5,10.0,0.0377,9.4,9.0,9.8,0.0,8.59,10.0,0.0,7.8125,0.0,1,8.70645
1103,1,Masculino,Pública,8.5,8.5,0.0377,4.7,4.7,4.7,0.0,7.893333333,10.0,0.0,7.1875,0.0,1,7.164616667
1102,1,Masculino,Pública,8.0,9.2,0.0377,3.3,2.5,4.0,0.0,7.893333333,10.0,123.0,7.1875,0.0,1,6.964616667
1101,1,Feminino,Pública,10.0,9.1,0.0252,6.1,4.3,7.8,0.0,8.056666667,10.0,0.0,7.1875,0.0,1,7.612283333
1100,1,Feminino,Pública,7.9,7.5,0.0252,5.5,4.2,6.8,0.0,5.896666667,5.0,123.0,5.0,-1.0,1,5.823133333
1099,1,Feminino,Pública,7.5,9.1,0.050199999999999995,4.3,0.5,8.0,0.0,7.836666667,10.0,0.0,6.875,1.0,1,7.177033333
1098,1,Feminino,Pública,0.0,9.4,0.050199999999999995,6.7,5.2,8.2,0.0,8.503333333,10.0,123.0,7.5,0.0,1,7.172666667
1097,1,Masculino,Pública,0.0,8.5,0.050199999999999995,6.3,5.8,6.8,0.0,8.06,10.0,123.0,7.5,0.0,1,6.824
1096,1,Masculino,Pública,8.5,9.3,0.07519999999999999,8.6,8.2,9.0,0.0,8.06,5.0,0.0,7.5,-1.0,1,8.0442
1095,1,Masculino,Pública,0.0,8.0,0.050199999999999995,7.7,7.0,8.3,0.0,8.116666667,5.0,123.0,7.5,-1.0,1,6.505333333
1094,1,Feminino,Pública,10.0,9.5,0.07519999999999999,6.7,5.8,7.5,0.0,7.73,5.0,0.0,7.34375,-1.0,1,7.762575
1093,1,Masculino,Pública,8.0,9.0,0.07519999999999999,6.9,6.7,7.0,0.0,8.226666667,5.0,0.0,7.5,-1.0,1,7.617533333
1092,1,Feminino,Pública,8.5,8.0,0.07519999999999999,6.9,6.8,7.0,0.0,7.446666667,5.0,0.0,7.34375,-1.0,1,7.305908333
1091,1,Feminino,Pública,10.0,9.3,0.06269999999999999,6.3,5.0,7.6,0.0,7.786666667,5.0,0.0,7.34375,-1.0,1,7.538908333
1090,0,Feminino,Pública,9.0,9.7,0.0377,8.2,7.7,8.7,0.0,8.255,10.0,123.0,7.5,0.0,1,8.2582
1089,0,Masculino,Pública,9.0,9.6,0.043899999999999995,8.3,7.0,9.5,0.0,5.76,10.0,0.0,5.625,0.0,1,7.6237
1088,0,Feminino,Pública,10.0,9.9,0.0377,6.6,7.0,6.2,0.0,7.845,10.0,0.0,7.1875,0.0,1,7.96495
1087,0,Masculino,Pública,9.5,8.6,0.0377,5.2,5.5,4.8,0.0,7.675,10.0,123.0,7.1875,0.0,1,7.33095
1064,0,Feminino,Pública,9.5,7.9,0.0377,5.1,5.3,4.8,0.0,7.18,5.0,123.0,6.25,-2.0,1,6.4782
1063,0,Feminino,Pública,9.5,9.4,0.0377,6.0,6.2,5.7,0.0,7.265,10.0,0.0,5.625,0.0,1,7.4127
1062,0,Masculino,Pública,7.9,8.5,0.0377,5.2,5.3,5.0,0.0,8.67,5.0,0.0,5.0,-1.0,1,6.6328
1061,0,Feminino,Pública,9.5,9.8,0.0377,8.6,8.5,8.7,0.0,10.01,10.0,0.0,7.5,0.0,1,8.7592
1040,0,Feminino,Pública,7.9,9.2,0.07519999999999999,6.5,7.2,5.8,0.0,7.67,10.0,123.0,5.625,0.0,1,7.7803
1039,0,Masculino,Pública,9.0,9.1,0.0377,8.8,8.8,8.8,0.0,9.34,10.0,123.0,7.5,0.0,1,8.4752
1038,0,Masculino,Pública,0.0,8.6,0.0377,5.2,6.2,4.1,0.0,7.415,5.0,123.0,7.1875,-1.0,1,5.82875
1037,0,Masculino,Pública,9.0,9.1,0.0377,6.0,6.2,5.7,0.0,7.84,10.0,0.0,6.875,0.0,1,7.5427
1036,0,Masculino,Pública,7.8,6.4,0.0377,6.9,5.5,8.3,0.0,8.17,10.0,123.0,5.625,0.0,1,7.0169
1035,0,Feminino,Pública,8.5,8.1,0.07519999999999999,9.4,9.2,9.5,0.0,9.84,10.0,123.0,9.375,0.0,1,8.9977
1034,0,Masculino,Pública,8.5,9.7,0.07519999999999999,5.5,6.0,5.0,0.0,7.51,10.0,0.0,6.25,0.0,1,7.7692
1033,0,Masculino,Pública,9.5,9.1,0.07519999999999999,5.8,6.3,5.3,0.0,8.33,10.0,0.0,6.875,0.0,1,8.0357
1032,0,Feminino,Pública,9.0,9.7,0.07519999999999999,8.3,8.0,8.5,0.0,10.01,5.0,123.0,7.5,-1.0,1,8.4942
1031,0,Masculino,Pública,9.5,8.0,0.07519999999999999,6.5,6.5,6.5,0.0,7.35,5.0,123.0,5.625,-2.0,1,7.1347
1030,0,Masculino,Pública,10.0,10.0,0.07519999999999999,5.0,5.0,5.0,0.0,7.675,5.0,123.0,6.5625,-1.0,1,7.44345
1029,0,Feminino,Pública,8.5,8.2,0.06269999999999999,4.7,5.3,4.0,0.0,7.18,5.0,0.0,5.0,-1.0,1,6.4832
1028,0,Masculino,Pública,8.5,9.4,0.07519999999999999,7.2,7.3,7.0,0.0,8.5,5.0,0.0,6.875,-1.0,1,7.7997
1027,0,Feminino,Pública,9.5,9.8,0.07519999999999999,8.5,8.3,8.7,0.0,10.01,5.0,123.0,7.5,-1.0,1,8.6142
1026,0,Masculino,Pública,9.5,9.1,0.07519999999999999,8.0,8.3,7.7,0.0,8.08,5.0,0.0,6.25,-1.0,1,7.8632
1025,0,Masculino,Pública,8.5,8.3,0.06269999999999999,7.8,7.8,7.7,0.0,7.095,5.0,0.0,6.875,-1.0,1,7.2937
1024,0,Masculino,Pública,0.0,9.1,0.07519999999999999,6.8,6.8,6.8,0.0,7.175,5.0,0.0,6.25,-1.0,1,6.492
1041,0,Masculino,Pública,9.5,9.2,0.06269999999999999,8.6,9.0,8.2,0.0,8.34,10.0,123.0,5.9375,0.0,1,8.39895
1042,0,Feminino,Pública,8.5,7.4,0.050199999999999995,5.8,5.7,5.9,0.0,8.085,10.0,0.0,5.625,0.0,1,7.1717
1043,0,Feminino,Pública,9.0,9.8,0.0377,8.6,8.7,8.5,0.0,9.34,10.0,123.0,5.625,0.0,1,8.3877
1053,0,Masculino,Pública,0.0,9.8,0.06269999999999999,7.3,7.5,7.0,0.0,9.76,10.0,0.0,6.875,0.0,1,7.6765
1060,0,Masculino,Pública,9.5,8.4,0.031400000000000004,4.6,4.8,4.3,0.0,6.16,5.0,0.0,6.875,-2.0,1,6.2737
1059,0,Masculino,Pública,9.5,8.2,0.031400000000000004,8.0,8.2,7.8,0.0,8.84,5.0,0.0,5.0,-2.0,1,7.2722
1058,0,Feminino,Pública,10.0,9.1,0.031400000000000004,7.7,8.0,7.3,0.0,9.585,5.0,0.0,6.875,-1.0,1,7.7687
1057,0,Masculino,Pública,0.0,8.5,0.07519999999999999,7.8,8.3,7.2,0.0,10.01,5.0,123.0,7.5,-1.0,1,7.254
1056,0,Feminino,Pública,10.0,8.2,0.1,8.7,9.0,8.3,0.0,9.84,5.0,0.0,6.875,-1.0,1,8.5257
1055,0,Masculino,Pública,9.5,8.1,0.0252,8.3,8.7,7.8,0.0,10.01,5.0,0.0,7.5,-1.0,1,7.7242
1054,0,Feminino,Pública,7.9,8.1,0.07519999999999999,8.5,8.5,8.5,0.0,9.84,5.0,123.0,6.25,-1.0,1,7.9568
1052,0,Feminino,Pública,9.5,9.1,0.0252,8.3,8.3,8.3,0.0,8.83,10.0,0.0,5.625,0.0,1,8.0107
1044,0,Masculino,Pública,9.5,9.6,0.06269999999999999,6.0,6.0,6.0,0.0,9.51,10.0,0.0,5.625,0.0,1,8.1617
1051,0,Masculino,Pública,9.0,9.3,0.0252,6.8,7.3,6.2,0.0,8.5,10.0,0.0,5.625,0.0,1,7.6247
1050,0,Feminino,Pública,8.0,9.8,0.07519999999999999,8.3,8.3,8.2,0.0,9.84,10.0,0.0,6.875,0.0,1,8.8177
1049,0,Masculino,Pública,8.5,9.9,0.0252,8.8,8.8,8.8,0.0,9.415,10.0,0.0,6.25,0.0,1,8.3502
1048,0,Masculino,Pública,0.0,9.1,0.0252,8.6,8.7,8.5,0.0,8.835,10.0,0.0,5.625,0.0,1,7.1215
1047,0,Feminino,Pública,9.5,9.1,0.0252,5.8,5.7,5.8,0.0,9.01,10.0,0.0,5.625,0.0,1,7.5367
1046,0,Masculino,Pública,10.0,10.0,0.0252,8.7,8.7,8.7,0.0,9.755,5.0,0.0,7.5,-1.0,1,8.1932
1045,0,Feminino,Pública,0.0,9.8,0.050199999999999995,6.3,6.5,6.0,0.0,9.34,10.0,0.0,5.625,0.0,1,7.1425
1104,1,Feminino,Pública,10.0,10.0,0.06269999999999999,9.1,8.5,9.7,0.0,9.06,10.0,123.0,8.75,0.0,1,9.1342
1105,1,Masculino,Pública,8.5,8.3,0.0377,6.0,5.7,6.2,0.0,6.173333333,5.0,0.0,5.78125,-1.0,1,6.389991667
1106,1,Feminino,Pública,10.0,9.7,0.07519999999999999,7.9,7.2,8.5,0.0,8.336666667,5.0,0.0,7.96875,-1.0,1,8.226408333
1147,1,Masculino,Pública,8.0,9.6,0.0377,7.5,6.7,8.2,0.0,8.166666667,5.0,0.0,6.875,-1.0,1,7.408033333
1165,1,Feminino,Pública,8.5,8.9,0.06269999999999999,8.4,7.0,9.8,0.0,8.613333333,10.0,0.0,8.75,0.0,1,8.534866667
1164,1,Masculino,Pública,9.0,9.2,0.06269999999999999,7.2,6.2,8.2,0.0,8.223333333,5.0,0.0,8.125,-1.0,1,7.764366667
1163,1,Masculino,Pública,10.0,7.7,0.07519999999999999,6.3,5.5,7.0,0.0,7.943333333,5.0,0.0,8.125,-1.0,1,7.443366667
1162,1,Feminino,Privada,8.5,9.5,0.0377,8.2,7.5,8.8,0.0,8.5,5.0,0.0,8.541666667,-1.0,1,7.811366667
1161,1,Feminino,Pública,8.5,7.3,0.0377,5.9,5.7,6.0,0.0,8.056666667,5.0,123.0,8.125,-1.0,1,6.781033333
1160,1,Masculino,Pública,10.0,8.5,0.0377,6.9,5.8,8.0,0.0,7.893333333,10.0,0.0,8.125,0.0,1,7.848366667
1159,1,Masculino,Pública,0.0,8.5,0.0377,6.3,6.3,6.3,0.0,8.223333333,10.0,0.0,8.541666667,0.0,1,6.835833333
1158,1,Feminino,Pública,9.0,6.0,0.0252,5.6,5.0,6.2,0.0,8.166666667,5.0,0.0,7.916666667,-2.0,1,6.3972
1157,1,Feminino,Pública,9.5,9.4,0.07519999999999999,7.9,6.8,9.0,0.0,8.28,5.0,0.0,7.708333333,-1.0,1,8.089033333
1156,1,Masculino,Pública,0.0,8.0,0.0377,7.2,6.0,8.3,0.0,7.113333333,10.0,123.0,6.875,0.0,1,6.517166667
1155,1,Feminino,Pública,8.5,9.5,0.07519999999999999,8.4,7.5,9.3,0.0,8.443333333,10.0,0.0,8.125,0.0,1,8.683366667
1154,1,Feminino,Pública,9.5,9.1,0.0377,7.8,6.3,9.2,0.0,8.39,10.0,123.0,7.916666667,0.0,1,8.166866667
1153,1,Feminino,Pública,0.0,8.5,0.07519999999999999,5.9,5.5,6.3,0.0,8.446666667,5.0,0.0,8.125,-1.0,1,6.633833333
1152,1,Masculino,Privada - Programa de Apadrinhamento,9.5,9.3,0.0377,7.0,5.7,8.2,0.0,8.893333333,5.0,123.0,8.125,-1.0,1,7.668366667
1151,1,Feminino,Pública,8.0,9.7,0.07519999999999999,6.1,4.5,7.7,0.0,8.336666667,5.0,0.0,7.5,-1.0,1,7.629533333
1150,1,Masculino,Pública,9.0,8.7,0.0377,5.6,5.0,6.2,0.0,7.443333333,5.0,0.0,6.875,-1.0,1,6.813366667
1149,1,Masculino,Pública,10.0,7.9,0.06269999999999999,2.5,2.0,3.0,0.0,7.833333333,5.0,0.0,7.708333333,-1.0,1,6.5447
1166,1,Feminino,Pública,0.0,9.8,0.0377,6.5,5.5,7.5,0.0,7.946666667,5.0,123.0,7.916666667,-1.0,1,6.518
1167,1,Masculino,Pública,0.0,9.0,0.07519999999999999,5.3,5.0,5.5,0.0,7.833333333,10.0,123.0,7.916666667,0.0,1,6.960333333
1168,1,Feminino,Pública,8.5,9.8,0.07519999999999999,9.0,8.7,9.3,0.0,8.67,5.0,0.0,8.75,-1.0,1,8.4712
1178,1,Feminino,Pública,10.0,8.2,0.0377,7.4,6.5,8.3,0.0,7.673333333,5.0,0.0,6.875,-1.0,1,7.219366667
1185,1,Masculino,Pública,9.0,9.2,0.07519999999999999,8.6,8.3,8.8,0.0,8.39,5.0,123.0,8.90625,-1.0,1,8.270825
1184,1,Masculino,Pública,10.0,9.6,0.07519999999999999,8.5,7.8,9.2,0.0,8.56,5.0,0.0,9.0625,-1.0,1,8.49045
1183,1,Masculino,Pública,0.0,7.2,0.07519999999999999,5.5,6.0,5.0,0.0,7.276666667,5.0,0.0,7.291666667,-1.0,1,5.9765
1182,1,Masculino,Pública,8.5,8.6,0.07519999999999999,6.6,5.0,8.2,0.0,7.836666667,5.0,123.0,7.5,-2.0,1,7.459533333
1181,1,Masculino,Pública,0.0,5.6,0.031400000000000004,6.4,6.5,6.2,0.0,6.89,5.0,123.0,6.666666667,-2.0,1,5.248666667
1180,1,Feminino,Pública,8.5,7.6,0.031400000000000004,6.8,6.2,7.3,0.0,7.45,5.0,0.0,7.5,-1.0,1,6.7742
1179,1,Masculino,Pública,0.0,9.1,0.06269999999999999,8.6,7.8,9.3,0.0,8.616666667,10.0,0.0,8.958333333,0.0,1,7.776166667
1177,1,Feminino,Pública,9.5,7.8,0.07519999999999999,7.5,7.0,8.0,0.0,7.783333333,10.0,0.0,7.291666667,0.0,1,8.048033333
1169,1,Masculino,Pública,8.0,9.8,0.07519999999999999,7.9,7.0,8.8,0.0,7.393333333,5.0,0.0,6.458333333,-1.0,1,7.7167
1176,1,Masculino,Pública,0.0,8.0,0.031400000000000004,7.4,6.7,8.0,0.0,7.223333333,5.0,0.0,7.5,-2.0,1,6.078666667
1175,1,Feminino,Privada,9.0,7.9,0.0377,5.0,3.8,6.2,0.0,7.616666667,5.0,0.0,7.291666667,-2.0,1,6.6097
1174,1,Masculino,Pública,7.5,7.5,0.050199999999999995,3.6,2.0,5.2,0.0,7.393333333,5.0,0.0,6.875,-1.0,1,6.138366667
1173,1,Masculino,Pública,9.5,8.1,0.050199999999999995,6.4,5.5,7.2,0.0,7.5,5.0,123.0,6.875,-1.0,1,7.0297
1172,1,Masculino,Pública,9.5,5.6,0.031400000000000004,6.7,5.5,7.8,0.0,6.836666667,5.0,0.0,7.5,-2.0,1,6.331533333
1171,1,Masculino,Pública,9.5,9.0,0.0377,6.5,5.7,7.3,0.0,7.113333333,5.0,123.0,7.083333333,-1.0,1,7.0582
1170,1,Feminino,Pública,0.0,9.0,0.07519999999999999,8.1,7.7,8.5,0.0,8.393333333,5.0,0.0,8.333333333,-1.0,1,7.184
1148,1,Masculino,Pública,8.5,9.5,0.06269999999999999,6.7,4.8,8.5,0.0,8.11,5.0,0.0,7.708333333,-1.0,1,7.600033333
1146,1,Masculino,Pública,0.0,6.5,0.0377,4.3,4.0,4.5,0.0,7.666666667,5.0,123.0,7.708333333,-1.0,1,5.331166667
1107,1,Masculino,Pública,8.0,8.8,0.06269999999999999,7.3,6.8,7.7,0.0,8.336666667,5.0,0.0,7.65625,-1.0,1,7.570158333
1145,1,Masculino,Pública,0.0,9.9,0.0377,7.9,7.0,8.7,0.0,8.166666667,5.0,123.0,7.083333333,-1.0,1,6.768666667
1124,1,Feminino,Privada,7.4,7.7,0.07519999999999999,4.6,2.8,6.3,0.0,7.39,5.0,0.0,6.666666667,-1.0,1,6.588466667
1123,1,Masculino,Pública,7.0,8.4,0.07519999999999999,8.9,9.2,8.5,0.0,9.396666667,5.0,0.0,8.541666667,-1.0,1,8.1357
1122,1,Masculino,Pública,7.5,9.2,0.07519999999999999,8.3,8.3,8.2,0.0,8.45,5.0,123.0,7.083333333,-1.0,1,7.890533333
1121,1,Masculino,Pública,8.5,9.7,0.0377,6.9,6.2,7.5,0.0,8.39,5.0,123.0,6.875,-1.0,1,7.4027
1120,1,Feminino,Pública,10.0,6.3,0.0377,5.4,3.5,7.2,0.0,8.006666667,10.0,0.0,7.5,0.0,1,7.058533333
1119,1,Feminino,Pública,8.5,9.0,0.07519999999999999,8.0,7.3,8.7,0.0,8.56,5.0,0.0,7.5,-1.0,1,7.9642
1118,1,Masculino,Pública,0.0,9.2,0.07519999999999999,5.0,5.0,5.0,0.0,7.946666667,5.0,0.0,7.34375,-1.0,1,6.415708333
1117,1,Masculino,Pública,8.0,9.6,0.07519999999999999,6.8,4.8,8.7,0.0,6.893333333,5.0,123.0,5.78125,-2.0,1,7.278991667
1116,1,Feminino,Pública,9.5,9.7,0.07519999999999999,6.0,4.2,7.7,0.0,8.333333333,5.0,0.0,7.5,-1.0,1,7.748866667
1115,1,Feminino,Pública,8.0,8.3,0.07519999999999999,7.9,6.5,9.2,0.0,8.836666667,10.0,0.0,7.5,0.0,1,8.299533333
1114,1,Masculino,Pública,9.0,9.3,0.07519999999999999,5.8,4.8,6.7,0.0,7.613333333,5.0,123.0,7.5,-1.0,1,7.434866667
1113,1,Masculino,Pública,8.5,9.9,0.0252,5.7,4.3,7.0,0.0,8.113333333,10.0,0.0,7.1875,0.0,1,7.553616667
1112,1,Feminino,Pública,8.5,9.8,0.07519999999999999,3.2,2.3,4.0,0.0,7.06,2.5,0.0,6.40625,-3.0,1,6.494825
1111,1,Feminino,Pública,0.0,9.1,0.07519999999999999,6.4,5.2,7.5,0.0,7.78,5.0,123.0,6.875,-1.0,1,6.5855
1110,1,Masculino,Pública,8.5,8.9,0.07519999999999999,7.5,7.5,7.5,0.0,7.836666667,10.0,0.0,7.65625,0.0,1,8.215158333
1109,1,Feminino,Privada - Programa de Apadrinhamento,8.5,9.8,0.07519999999999999,8.0,6.7,9.3,0.0,8.95,10.0,0.0,7.96875,0.0,1,8.749075
